date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:43:09	3855/3855	---M--	200	added ('OK')	image/png	etag:%228ceb008b501a21624f9dcdd96fa50f6a%22	https://assets.hmetro.com.my/assets/favicons/apple-icon-76x76.png?id=9a6e6886749c3b913db7	C:/Dato'%20Ustaz%20kazim%20elias/duke/assets.hmetro.com.my/assets/favicons/apple-icon-76x76ecf4.png	(from https://www.hmetro.com.my/rap/2024/05/1093134/saya-disihir-berpunca-daripada-percakapan-sendiri-ustaz-kazim)
14:43:09	1219677/1219677	---MCZ	200	added ('OK')	application/javascript	etag:W/%22950165df345a0a74251e2c1fb29690d5%22	https://assets.hmetro.com.my/assets/js/desktop/app.js?id=950165df345a0a74251e	C:/Dato'%20Ustaz%20kazim%20elias/duke/assets.hmetro.com.my/assets/js/desktop/app75ad.js	(from https://www.hmetro.com.my/rap/2024/05/1093134/saya-disihir-berpunca-daripada-percakapan-sendiri-ustaz-kazim)
14:43:09	6527/6527	---M--	200	added ('OK')	image/png	etag:%225e492525dc3476d4ed2bf314c01d4c6e%22	https://assets.hmetro.com.my/assets/favicons/apple-icon-114x114.png?id=40781827bd91291eb1e7	C:/Dato'%20Ustaz%20kazim%20elias/duke/assets.hmetro.com.my/assets/favicons/apple-icon-114x114f62b.png	(from https://www.hmetro.com.my/rap/2024/05/1093134/saya-disihir-berpunca-daripada-percakapan-sendiri-ustaz-kazim)
14:43:11	6726/6726	---M--	200	added ('OK')	image/png	etag:%22f04fd2ac1dc5c89da80eede17c60aae0%22	https://assets.hmetro.com.my/assets/favicons/apple-icon-120x120.png?id=5842e6745699c6795681	C:/Dato'%20Ustaz%20kazim%20elias/duke/assets.hmetro.com.my/assets/favicons/apple-icon-120x12016bf.png	(from https://www.hmetro.com.my/rap/2024/05/1093134/saya-disihir-berpunca-daripada-percakapan-sendiri-ustaz-kazim)
14:43:12	8707/8707	---M--	200	added ('OK')	image/png	etag:%22c6287807886bce7e7fe4209cd5fce667%22	https://assets.hmetro.com.my/assets/favicons/apple-icon-144x144.png?id=d920d6c0eb34a2b8e1d2	C:/Dato'%20Ustaz%20kazim%20elias/duke/assets.hmetro.com.my/assets/favicons/apple-icon-144x144e587.png	(from https://www.hmetro.com.my/rap/2024/05/1093134/saya-disihir-berpunca-daripada-percakapan-sendiri-ustaz-kazim)
14:43:13	9660/9660	---M--	200	added ('OK')	image/png	etag:%227a8832de6aaed5c2cb20e5d8b5cfc92c%22	https://assets.hmetro.com.my/assets/favicons/apple-icon-152x152.png?id=7db92ba6823ef43255a4	C:/Dato'%20Ustaz%20kazim%20elias/duke/assets.hmetro.com.my/assets/favicons/apple-icon-152x152977f.png	(from https://www.hmetro.com.my/rap/2024/05/1093134/saya-disihir-berpunca-daripada-percakapan-sendiri-ustaz-kazim)
14:43:17	12343/12343	---M--	200	added ('OK')	image/png	etag:%22c46c4b4e287f4ef3710309b0ab37d097%22	https://assets.hmetro.com.my/assets/favicons/apple-icon-180x180.png?id=17e7624bed72103c4c83	C:/Dato'%20Ustaz%20kazim%20elias/duke/assets.hmetro.com.my/assets/favicons/apple-icon-180x1807620.png	(from https://www.hmetro.com.my/rap/2024/05/1093134/saya-disihir-berpunca-daripada-percakapan-sendiri-ustaz-kazim)
14:43:25	10855/10855	---M--	200	added ('OK')	image/png	etag:%22408e106ad7d8181b214791cb9d9ea633%22	https://assets.hmetro.com.my/assets/favicons/android-icon-192x192.png?id=eb982bb37b2f3b4f0405	C:/Dato'%20Ustaz%20kazim%20elias/duke/assets.hmetro.com.my/assets/favicons/android-icon-192x1925990.png	(from https://www.hmetro.com.my/rap/2024/05/1093134/saya-disihir-berpunca-daripada-percakapan-sendiri-ustaz-kazim)
14:43:25	1393/1393	---M--	200	added ('OK')	image/png	etag:%22f6b71251486e437bc4782e7cbf6d3a49%22	https://assets.hmetro.com.my/assets/favicons/favicon-32x32.png?id=6f188b331c920d05117f	C:/Dato'%20Ustaz%20kazim%20elias/duke/assets.hmetro.com.my/assets/favicons/favicon-32x320e2d.png	(from https://www.hmetro.com.my/rap/2024/05/1093134/saya-disihir-berpunca-daripada-percakapan-sendiri-ustaz-kazim)
14:43:26	5114/5114	---M--	200	added ('OK')	image/png	etag:%22a1dbca247b0c2f2a451c677fd7c95f05%22	https://assets.hmetro.com.my/assets/favicons/favicon-96x96.png?id=6cf6a4400f4ffeabe7af	C:/Dato'%20Ustaz%20kazim%20elias/duke/assets.hmetro.com.my/assets/favicons/favicon-96x96abff.png	(from https://www.hmetro.com.my/rap/2024/05/1093134/saya-disihir-berpunca-daripada-percakapan-sendiri-ustaz-kazim)
14:43:27	647/647	---M--	200	added ('OK')	image/png	etag:%228efa0f4422338744ca1346ecc95530ea%22	https://assets.hmetro.com.my/assets/favicons/favicon-16x16.png?id=b6416979385b8a1406f9	C:/Dato'%20Ustaz%20kazim%20elias/duke/assets.hmetro.com.my/assets/favicons/favicon-16x16edb8.png	(from https://www.hmetro.com.my/rap/2024/05/1093134/saya-disihir-berpunca-daripada-percakapan-sendiri-ustaz-kazim)
14:43:30	198968/198968	---M--	200	added ('OK')	text/javascript	etag:721898203590779208	https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js?client=ca-pub-7290637544752706	C:/Dato'%20Ustaz%20kazim%20elias/duke/pagead2.googlesyndication.com/pagead/js/f3bb0.txt	(from https://www.hmetro.com.my/rap/2024/05/1093134/saya-disihir-berpunca-daripada-percakapan-sendiri-ustaz-kazim)
14:43:33	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2004%20Jul%202024%2006:43:33%20GMT	http://www.googletagmanager.com/gtm.js?id=	C:/Dato'%20Ustaz%20kazim%20elias/duke/www.googletagmanager.com/gtm.175445.delayed	(from https://www.hmetro.com.my/rap/2024/05/1093134/saya-disihir-berpunca-daripada-percakapan-sendiri-ustaz-kazim)
14:43:37	226870/226870	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2004%20Jul%202024%2006:43:34%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/Dato'%20Ustaz%20kazim%20elias/duke/connect.facebook.net/en_US/fbevents.js	(from https://www.hmetro.com.my/rap/2024/05/1093134/saya-disihir-berpunca-daripada-percakapan-sendiri-ustaz-kazim)
14:43:39	19219/19219	---MCZ	200	added ('OK')	application/javascript	etag:W/%224c588091328575df9aa141fec9b135ea%22	https://ad.mediaprimaplus.com.my/revac.min.js	C:/Dato'%20Ustaz%20kazim%20elias/duke/ad.mediaprimaplus.com.my/revac.min.js	(from https://www.hmetro.com.my/rap/2024/05/1093134/saya-disihir-berpunca-daripada-percakapan-sendiri-ustaz-kazim)
14:43:42	63001/63001	---MCZ	200	added ('OK')	text/javascript	etag:W/%2221b6a560dfb75705fc1de78e03f7f192%22	https://tags.crwdcntrl.net/lt/c/7271/lt.min.js	C:/Dato'%20Ustaz%20kazim%20elias/duke/tags.crwdcntrl.net/lt/c/7271/lt.min.js	(from https://www.hmetro.com.my/rap/2024/05/1093134/saya-disihir-berpunca-daripada-percakapan-sendiri-ustaz-kazim)
14:43:45	4013/4013	---M--	200	added ('OK')	image/png	etag:%229423eae53ed03a8ad614212851263f0e%22	https://assets.hmetro.com.my/assets/audio_plus_master.png?id=633a170063b43a648dd8	C:/Dato'%20Ustaz%20kazim%20elias/duke/assets.hmetro.com.my/assets/audio_plus_masterd8f5.png	(from https://www.hmetro.com.my/rap/2024/05/1093134/saya-disihir-berpunca-daripada-percakapan-sendiri-ustaz-kazim)
14:43:45	16490/16490	---M--	200	added ('OK')	image/png	etag:%220adca85b880844b7c0e2b850272b132b%22	https://assets.hmetro.com.my/assets/logo1.png?id=de515989c72d9dd190ec	C:/Dato'%20Ustaz%20kazim%20elias/duke/assets.hmetro.com.my/assets/logo1ae37.png	(from https://www.hmetro.com.my/rap/2024/05/1093134/saya-disihir-berpunca-daripada-percakapan-sendiri-ustaz-kazim)
14:43:45	102739/102739	---M--	200	added ('OK')	text/javascript	etag:301%20/%2019908%20/%2031085058%20/%20config-hash:%207963625485320637285	https://securepubads.g.doubleclick.net/tag/js/gpt.js	C:/Dato'%20Ustaz%20kazim%20elias/duke/securepubads.g.doubleclick.net/tag/js/f.txt	(from https://www.hmetro.com.my/rap/2024/05/1093134/saya-disihir-berpunca-daripada-percakapan-sendiri-ustaz-kazim)
14:43:46	3240/3240	---M--	200	added ('OK')	image/png	etag:%224d0dac13cc9fbc9271e032635bcce3a1%22	https://assets.hmetro.com.my/assets/hotfm_red.png?id=7e2926041831b258e1a2	C:/Dato'%20Ustaz%20kazim%20elias/duke/assets.hmetro.com.my/assets/hotfm_red9c47.png	(from https://www.hmetro.com.my/rap/2024/05/1093134/saya-disihir-berpunca-daripada-percakapan-sendiri-ustaz-kazim)
14:43:47	3918/3918	---M--	200	added ('OK')	image/png	etag:%22a8ddde84ebe03db892a8a64f20f27c07%22	https://assets.hmetro.com.my/assets/buletinfm_master.png?id=4a791378ee779b0c2f13	C:/Dato'%20Ustaz%20kazim%20elias/duke/assets.hmetro.com.my/assets/buletinfm_master7717.png	(from https://www.hmetro.com.my/rap/2024/05/1093134/saya-disihir-berpunca-daripada-percakapan-sendiri-ustaz-kazim)
14:43:50	9425/9425	---M--	200	added ('OK')	image/png	etag:%22f1b273d4a13095845f2d78d401e4ca7b%22	https://assets.hmetro.com.my/assets/flyfm_master.png?id=80f32289c944efe8d3af	C:/Dato'%20Ustaz%20kazim%20elias/duke/assets.hmetro.com.my/assets/flyfm_master728b.png	(from https://www.hmetro.com.my/rap/2024/05/1093134/saya-disihir-berpunca-daripada-percakapan-sendiri-ustaz-kazim)
14:43:50	887356/887356	---M-Z	200	added ('OK')	application/javascript	etag:%222352ce5e2ed797e9d97e78ba42794776%22	http://cdn.taboola.com/libtrc/revmediagroup-harianmetro/loader.js	C:/Dato'%20Ustaz%20kazim%20elias/duke/cdn.taboola.com/libtrc/revmediagroup-harianmetro/loader.js	(from https://www.hmetro.com.my/rap/2024/05/1093134/saya-disihir-berpunca-daripada-percakapan-sendiri-ustaz-kazim)
14:43:50	44813/44813	---M--	200	added ('OK')	image/png	etag:%222dd0556f64877ff03e7494d541657353%22	https://assets.hmetro.com.my/assets/logo_eightfm_master-01.png?id=b62c250e1378c15a25b1	C:/Dato'%20Ustaz%20kazim%20elias/duke/assets.hmetro.com.my/assets/logo_eightfm_master-012bc4.png	(from https://www.hmetro.com.my/rap/2024/05/1093134/saya-disihir-berpunca-daripada-percakapan-sendiri-ustaz-kazim)
14:43:54	22964/22964	---M--	200	added ('OK')	image/png	etag:%223368733a09b657e5c706f37ba3cc3263%22	https://assets.hmetro.com.my/assets/molekfm_master.png?id=5bee3440a1332d730f51	C:/Dato'%20Ustaz%20kazim%20elias/duke/assets.hmetro.com.my/assets/molekfm_masterc8f8.png	(from https://www.hmetro.com.my/rap/2024/05/1093134/saya-disihir-berpunca-daripada-percakapan-sendiri-ustaz-kazim)
14:44:02	12332/12332	---MCZ	200	added ('OK')	application/javascript	etag:W/%22667e9dca-302c%22	https://www.hmetro.com.my/cdn-cgi/scripts/7d0fa10a/cloudflare-static/rocket-loader.min.js	C:/Dato'%20Ustaz%20kazim%20elias/duke/www.hmetro.com.my/cdn-cgi/scripts/7d0fa10a/cloudflare-static/rocket-loader.min.js	(from https://www.hmetro.com.my/rap/2024/05/1093134/saya-disihir-berpunca-daripada-percakapan-sendiri-ustaz-kazim)
14:44:07	34950/34950	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2004%20Jul%202024%2006:44:02%20GMT	https://www.hmetro.com.my/rap/2024/05/1093134/https//www.googletagservices.com	C:/Dato'%20Ustaz%20kazim%20elias/duke/www.hmetro.com.my/rap/2024/05/1093134/https/www.googletagservices.html	(from https://www.hmetro.com.my/rap/2024/05/1093134/saya-disihir-berpunca-daripada-percakapan-sendiri-ustaz-kazim)
14:44:07	210640/210640	---MCZ	200	added ('OK')	text/javascript	etag:W/%22336d0-g/6wprihOkYe7HpMswOVDodT6lU%22	https://platform-api.sharethis.com/js/sharethis.js	C:/Dato'%20Ustaz%20kazim%20elias/duke/platform-api.sharethis.com/js/sharethis.js	(from https://www.hmetro.com.my/rap/2024/05/1093134/saya-disihir-berpunca-daripada-percakapan-sendiri-ustaz-kazim)
14:44:08	34949/34949	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2004%20Jul%202024%2006:44:02%20GMT	https://www.hmetro.com.my/rap/2024/05/1093134/https//www.googletagmanager.com	C:/Dato'%20Ustaz%20kazim%20elias/duke/www.hmetro.com.my/rap/2024/05/1093134/https/www.googletagmanager.html	(from https://www.hmetro.com.my/rap/2024/05/1093134/saya-disihir-berpunca-daripada-percakapan-sendiri-ustaz-kazim)
14:44:11	537868/537868	---M--	200	added ('OK')	application/octet-stream	etag:%2250a4ab76e700a83e649be213f820fbbd%22	https://assets.hmetro.com.my/assets/css/fonts/icofont.woff2	C:/Dato'%20Ustaz%20kazim%20elias/duke/assets.hmetro.com.my/assets/css/fonts/icofont.woff2	(from https://assets.hmetro.com.my/assets/css/libraries.css?id=7979572225756f8aee4c)
14:44:11	1002/1002	---MC-	302	error ('Found')	text/html	date:Thu,%2004%20Jul%202024%2006:44:11%20GMT	https://www.hmetro.com.my/rap/2024/05/1093134/a	C:/Dato'%20Ustaz%20kazim%20elias/duke/www.hmetro.com.my/rap/2024/05/1093134/a	(from https://connect.facebook.net/en_US/fbevents.js)
14:44:12	645604/645604	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22f6ab04aed30a8643bf94fe00f7ff0b59%22	https://assets.hmetro.com.my/assets/css/fonts/icofont.woff	C:/Dato'%20Ustaz%20kazim%20elias/duke/assets.hmetro.com.my/assets/css/fonts/icofont.woff	(from https://assets.hmetro.com.my/assets/css/libraries.css?id=7979572225756f8aee4c)
14:44:15	1002/1002	---MC-	302	error ('Found')	text/html	date:Thu,%2004%20Jul%202024%2006:44:15%20GMT	https://www.hmetro.com.my/rap/2024/05/1093134/POST	C:/Dato'%20Ustaz%20kazim%20elias/duke/www.hmetro.com.my/rap/2024/05/1093134/POST	(from https://connect.facebook.net/en_US/fbevents.js)
14:44:16	1002/1002	---MC-	302	error ('Found')	text/html	date:Thu,%2004%20Jul%202024%2006:44:16%20GMT	https://www.hmetro.com.my/rap/2024/05/1093134/schema.org/	C:/Dato'%20Ustaz%20kazim%20elias/duke/www.hmetro.com.my/rap/2024/05/1093134/schema.org/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
14:44:16	1002/1002	---MC-	302	error ('Found')	text/html	date:Thu,%2004%20Jul%202024%2006:44:16%20GMT	https://www.hmetro.com.my/rap/2024/05/1093134/b.resolvedLink	C:/Dato'%20Ustaz%20kazim%20elias/duke/www.hmetro.com.my/rap/2024/05/1093134/b.resolvedLink	(from https://connect.facebook.net/en_US/fbevents.js)
14:44:17	1002/1002	---MC-	302	error ('Found')	text/html	date:Thu,%2004%20Jul%202024%2006:44:16%20GMT	https://www.hmetro.com.my/rap/2024/05/1093134/a	C:/Dato'%20Ustaz%20kazim%20elias/duke/www.hmetro.com.my/rap/2024/05/1093134/a	(from https://connect.facebook.net/en_US/fbevents.js)
14:44:18	3511/3511	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Jul%202024%2006:44:17%20GMT	https://www.hmetro.com.my/signals/iwl.js	C:/Dato'%20Ustaz%20kazim%20elias/duke/www.hmetro.com.my/signals/iwl.js	(from https://connect.facebook.net/en_US/fbevents.js)
14:44:19	132/132	---MCZ	404	error ('Not%20Found')	application/xml	date:Thu,%2004%20Jul%202024%2006:44:18%20GMT	https://assets.hmetro.com.my/robots.txt		(from https://assets.hmetro.com.my/assets/css/libraries.css?id=7979572225756f8aee4c)
14:44:19	34950/34950	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2004%20Jul%202024%2006:44:18%20GMT	https://www.hmetro.com.my/rap/2024/05/1093134/https//www.googletagservices.com	C:/Dato'%20Ustaz%20kazim%20elias/duke/www.hmetro.com.my/rap/2024/05/1093134/https/www.googletagservices.html	(from https://www.hmetro.com.my/rap/2024/05/1093134/saya-disihir-berpunca-daripada-percakapan-sendiri-ustaz-kazim)
14:44:19	34949/34949	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2004%20Jul%202024%2006:44:18%20GMT	https://www.hmetro.com.my/rap/2024/05/1093134/https//www.googletagmanager.com	C:/Dato'%20Ustaz%20kazim%20elias/duke/www.hmetro.com.my/rap/2024/05/1093134/https/www.googletagmanager.html	(from https://www.hmetro.com.my/rap/2024/05/1093134/saya-disihir-berpunca-daripada-percakapan-sendiri-ustaz-kazim)
