date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:35:32	39253/39253	---M-Z	200	added ('OK')	text/html	etag:W/%229955-T8rNix7GhvvIDO+BXvnASG6gGPY%22	https://malay.wiki/content/Mohammad%20Kazim%20Elias/Bibliografi.html	C:/Dato'%20Ustaz%20kazim%20elias/duke/malay.wiki/content/Mohammad%20Kazim%20Elias/Bibliografi.html	(from https://malay.wiki/content/Mohammad%20Kazim%20Elias/Latar%20belakang.html)
02:35:32	62415/62415	---M--	200	added ('OK')	image/jpeg	etag:%22F96AEF1F7B4BD495D9546E76216FE462%22	https://affbanners.oss-ap-southeast-1.aliyuncs.com/Shopee-PH.jpg	C:/Dato'%20Ustaz%20kazim%20elias/duke/affbanners.oss-ap-southeast-1.aliyuncs.com/Shopee-PH.jpg	(from https://malay.wiki/content/Mohammad%20Kazim%20Elias/Latar%20belakang.html)
02:35:33	303054/303054	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Jan%202024%2013:20:00%20GMT	https://malay.wiki/css/buefy.min.css	C:/Dato'%20Ustaz%20kazim%20elias/duke/malay.wiki/css/buefy.min.css	(from https://malay.wiki/content/Mohammad%20Kazim%20Elias/Latar%20belakang.html)
02:35:33	110676/110676	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Jan%202024%2013:20:00%20GMT	https://malay.wiki/css/materialdesignicons.min.css	C:/Dato'%20Ustaz%20kazim%20elias/duke/malay.wiki/css/materialdesignicons.min.css	(from https://malay.wiki/content/Mohammad%20Kazim%20Elias/Latar%20belakang.html)
02:35:33	84249/84249	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2023%20Jan%202024%2013:20:00%20GMT	https://malay.wiki/js/jquery.min.js	C:/Dato'%20Ustaz%20kazim%20elias/duke/malay.wiki/js/jquery.min.js	(from https://malay.wiki/content/Mohammad%20Kazim%20Elias/Latar%20belakang.html)
02:35:33	93680/93680	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2023%20Jan%202024%2013:20:00%20GMT	https://malay.wiki/js/vue.min.js	C:/Dato'%20Ustaz%20kazim%20elias/duke/malay.wiki/js/vue.min.js	(from https://malay.wiki/content/Mohammad%20Kazim%20Elias/Latar%20belakang.html)
02:35:34	205433/205433	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2023%20Jan%202024%2013:20:00%20GMT	https://malay.wiki/js/buefy.min.js	C:/Dato'%20Ustaz%20kazim%20elias/duke/malay.wiki/js/buefy.min.js	(from https://malay.wiki/content/Mohammad%20Kazim%20Elias/Latar%20belakang.html)
02:35:34	20448/20448	---M--	200	added ('OK')	text/javascript	date:Thu,%2018%20Mar%202021%2020:14:48%20GMT	https://www.gstatic.com/firebasejs/8.3.1/firebase-app.js	C:/Dato'%20Ustaz%20kazim%20elias/duke/www.gstatic.com/firebasejs/8.3.1/firebase-app.js	(from https://malay.wiki/content/Mohammad%20Kazim%20Elias/Latar%20belakang.html)
02:35:35	36779/36779	---M--	200	added ('OK')	text/javascript	date:Thu,%2018%20Mar%202021%2020:14:46%20GMT	https://www.gstatic.com/firebasejs/8.3.1/firebase-remote-config.js	C:/Dato'%20Ustaz%20kazim%20elias/duke/www.gstatic.com/firebasejs/8.3.1/firebase-remote-config.js	(from https://malay.wiki/content/Mohammad%20Kazim%20Elias/Latar%20belakang.html)
02:35:37	40907/40907	---M--	200	added ('OK')	text/javascript	date:Thu,%2018%20Mar%202021%2020:14:56%20GMT	https://www.gstatic.com/firebasejs/8.3.1/firebase-messaging.js	C:/Dato'%20Ustaz%20kazim%20elias/duke/www.gstatic.com/firebasejs/8.3.1/firebase-messaging.js	(from https://malay.wiki/content/Mohammad%20Kazim%20Elias/Latar%20belakang.html)
02:35:37	35642/35642	---M--	200	added ('OK')	text/javascript	date:Thu,%2018%20Mar%202021%2020:14:43%20GMT	https://www.gstatic.com/firebasejs/8.3.1/firebase-analytics.js	C:/Dato'%20Ustaz%20kazim%20elias/duke/www.gstatic.com/firebasejs/8.3.1/firebase-analytics.js	(from https://malay.wiki/content/Mohammad%20Kazim%20Elias/Latar%20belakang.html)
02:35:40	34984/34984	---M--	200	added ('OK')	image/jpeg	etag:7515fcfbb186e88f78fa39e4943dc32e	https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Ustaz_Kazim_Elias_(8554304872).jpg/450px-Ustaz_Kazim_Elias_(8554304872).jpg	C:/Dato'%20Ustaz%20kazim%20elias/duke/upload.wikimedia.org/wikipedia/commons/thumb/7/75/Ustaz_Kazim_Elias_(8554304872).jpg/450px-Ustaz_Kazim_Elias_(8554304872).jpg	(from https://malay.wiki/content/Mohammad%20Kazim%20Elias/Laman_Utama.html)
02:35:40	146/146	---M-Z	302	error ('Found')	text/html	date:Mon,%2008%20Jul%202024%2018:35:41%20GMT	https://malay.wiki/content/Fail:Buku_Doa_Penawar.jpg	C:/Dato'%20Ustaz%20kazim%20elias/duke/malay.wiki/content/Fail_Buku_Doa_Penawar.jpg	(from https://malay.wiki/content/Mohammad%20Kazim%20Elias/Bibliografi.html)
