date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:04:58	0/0	---M--	200	added ('OK')	text/css	date:Sun,%2007%20Jul%202024%2006:09:06%20GMT	https://www.mynewshub.tv/wp-content/litespeed/css/3da9bd189e1373d3a842e9c00bbf5ce0.css?ver=16026	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-content/litespeed/css/3da9bd189e1373d3a842e9c00bbf5ce06f91.css	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:04:58	43167/43167	---MCZ	200	added ('OK')	text/css	date:Sun,%2007%20Jul%202024%2006:09:06%20GMT	https://www.mynewshub.tv/wp-content/litespeed/css/a5d55d6fe4a2e14e26162bbe9ce7f964.css?ver=5e767	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-content/litespeed/css/a5d55d6fe4a2e14e26162bbe9ce7f96427b5.css	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:04:59	141386/141386	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2021%20Nov%202023%2009:47:04%20GMT	https://www.mynewshub.tv/wp-includes/js/jquery/jquery.js?ver=3.7.1	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-includes/js/jquery/jqueryf43b.js	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:04:59	18958/18958	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2004%20Jul%202024%2016:31:15%20GMT	https://www.mynewshub.tv/wp-content/litespeed/js/f99863d625b42e365d7ef8d4f4102db8.js?ver=b6c8c	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-content/litespeed/js/f99863d625b42e365d7ef8d4f4102db8681a.js	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:04:59	3268/3268	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2012%20Jun%202024%2003:17:36%20GMT	https://www.mynewshub.tv/wp-content/litespeed/js/1e882e730cdd8d3a7714ac2236370b8d.js?ver=70b8d	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-content/litespeed/js/1e882e730cdd8d3a7714ac2236370b8d3801.js	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:04:59	51692/51692	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Nov%202021%2016:24:34%20GMT	https://mynewshub.tv/wp-content/uploads/2021/11/mobile-bg3.jpg	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/mynewshub.tv/wp-content/uploads/2021/11/mobile-bg3.jpg	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:05:00	954/954	---M-Z	200	added ('OK')	application/rss+xml	date:Mon,%2008%20Jul%202024%2018:37:59%20GMT	https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/feed/	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/feed/index.html	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:05:00	5136/5136	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Nov%202021%2016:24:39%20GMT	https://mynewshub.tv/wp-content/uploads/2021/11/login-bg.jpg	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/mynewshub.tv/wp-content/uploads/2021/11/login-bg.jpg	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:05:00	25020/25020	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2012%20Jun%202024%2003:17:33%20GMT	https://www.mynewshub.tv/wp-content/litespeed/js/3999b40dce56d139bb937c17aa8d50ea.js?ver=d50ea	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-content/litespeed/js/3999b40dce56d139bb937c17aa8d50ea37e9.js	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:05:01	6059/6059	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2012%20Jun%202024%2003:17:36%20GMT	https://www.mynewshub.tv/wp-content/litespeed/js/a53c728e4d6b8ada310b8659f34f43c2.js?ver=f43c2	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-content/litespeed/js/a53c728e4d6b8ada310b8659f34f43c221ac.js	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:05:01	194486/194486	---M--	200	added ('OK')	text/javascript	etag:4812276139446562681	https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js?client=ca-pub-1290614057964201	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/pagead2.googlesyndication.com/pagead/js/f32ee.txt	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:05:01	6585/6585	---M--	200	added ('OK')	image/png	date:Wed,%2024%20May%202023%2006:59:59%20GMT	https://www.mynewshub.tv/wp-content/uploads/2023/05/cropped-logo9_20_43510-2.png	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-content/uploads/2023/05/cropped-logo9_20_43510-2.png	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:05:01	6059/6059	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2012%20Jun%202024%2003:17:36%20GMT	https://www.mynewshub.tv/wp-content/litespeed/js/53d1fee8785379a7db6e8ca59548be5b.js?ver=8be5b	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-content/litespeed/js/53d1fee8785379a7db6e8ca59548be5b428f.js	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:05:01	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266867220-4d7%22	https://www.mynewshub.tv/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:05:02	16615/16615	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Mar%202024%2021:32:42%20GMT	https://www.mynewshub.tv/wp-content/plugins/td-composer/legacy/Newspaper/assets/images/no-thumb/td_696x0.png	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-content/plugins/td-composer/legacy/Newspaper/assets/images/no-thumb/td_696x0.png	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:05:02	6059/6059	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2029%20Jun%202024%2012:00:33%20GMT	https://www.mynewshub.tv/wp-content/litespeed/js/86594a882745a8ee54315a4a500a910e.js?ver=a910e	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-content/litespeed/js/86594a882745a8ee54315a4a500a910ed215.js	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:05:02	21559/21559	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202017%2019:12:52%20GMT	https://www.mynewshub.tv/wp-content/uploads/2016/04/2-25.jpg	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-content/uploads/2016/04/2-25.jpg	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:05:02	40497/40497	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202017%2019:12:58%20GMT	https://www.mynewshub.tv/wp-content/uploads/2016/04/4-11.jpg	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-content/uploads/2016/04/4-11.jpg	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:05:03	42588/42588	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202017%2019:13:00%20GMT	https://www.mynewshub.tv/wp-content/uploads/2016/04/5-10.jpg	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-content/uploads/2016/04/5-10.jpg	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:05:03	50899/50899	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202017%2019:13:02%20GMT	https://www.mynewshub.tv/wp-content/uploads/2016/04/6-9.jpg	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-content/uploads/2016/04/6-9.jpg	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:05:03	3303/3303	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2016%20Jun%202024%2006:47:31%20GMT	https://www.mynewshub.tv/wp-content/litespeed/js/c52b171fbae3653307149a5fe035725a.js?ver=45c38	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-content/litespeed/js/c52b171fbae3653307149a5fe035725a7606.js	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:05:03	18830/18830	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2012%20Jun%202024%2003:17:45%20GMT	https://www.mynewshub.tv/wp-content/litespeed/js/29d9d640a47cf5cfe4738805aa900c6a.js?ver=b48b3	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-content/litespeed/js/29d9d640a47cf5cfe4738805aa900c6acc26.js	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:05:03	5481/5481	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2008%20Jul%202024%2010:50:12%20GMT	https://www.mynewshub.tv/wp-content/litespeed/js/167dd36f04dff2713076e13bcb30e4da.js?ver=4167e	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-content/litespeed/js/167dd36f04dff2713076e13bcb30e4da98e3.js	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:05:04	159550/159550	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2007%20Jul%202024%2006:09:06%20GMT	https://www.mynewshub.tv/wp-content/litespeed/js/309cab41ea13e4ddb9c30c6d78e9ff4e.js?ver=1fdd0	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-content/litespeed/js/309cab41ea13e4ddb9c30c6d78e9ff4e95bd.js	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:05:04	2443/2443	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2007%20Jul%202024%2006:09:06%20GMT	https://www.mynewshub.tv/wp-content/litespeed/js/defc6afd8c981f6e96afe7a709cca5e4.js?ver=ffd7c	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-content/litespeed/js/defc6afd8c981f6e96afe7a709cca5e4339f.js	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:05:04	2626/2626	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2007%20Jul%202024%2006:09:06%20GMT	https://www.mynewshub.tv/wp-content/litespeed/js/08f2f437cd4baddf6c13c70b4cd10afc.js?ver=e0a53	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-content/litespeed/js/08f2f437cd4baddf6c13c70b4cd10afc503e.js	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:05:04	8874/8874	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2007%20Jul%202024%2006:09:06%20GMT	https://www.mynewshub.tv/wp-content/litespeed/js/6941dfdc639cb544f5167864934f99cd.js?ver=7dbc0	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-content/litespeed/js/6941dfdc639cb544f5167864934f99cd52ad.js	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:05:04	6225/6225	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2024%20Jun%202024%2020:13:30%20GMT	https://www.mynewshub.tv/wp-content/litespeed/js/b17e6c76cdbfd2ccc267309ccea6d42c.js?ver=e4061	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-content/litespeed/js/b17e6c76cdbfd2ccc267309ccea6d42c6a54.js	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:05:05	11191/11191	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2016%20Jun%202024%2006:41:35%20GMT	https://www.mynewshub.tv/wp-content/litespeed/js/b27b6c1e650edc33eee93e151f66a7de.js?ver=15037	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-content/litespeed/js/b27b6c1e650edc33eee93e151f66a7de0eab.js	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:05:05	29552/29552	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2007%20Jul%202024%2006:09:06%20GMT	https://www.mynewshub.tv/wp-content/litespeed/js/25360b363718f4c008f150838e274161.js?ver=0892d	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-content/litespeed/js/25360b363718f4c008f150838e274161cf91.js	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:05:05	52187/52187	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2012%20Jun%202024%2003:17:47%20GMT	https://www.mynewshub.tv/wp-content/litespeed/js/682ba7ff97971dc1bf56bf6decd99e19.js?ver=abfdf	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-content/litespeed/js/682ba7ff97971dc1bf56bf6decd99e196b20.js	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:05:05	2663/2663	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2007%20Jul%202024%2006:09:06%20GMT	https://www.mynewshub.tv/wp-content/litespeed/js/78d0910c9858018735c87e4ddab332e3.js?ver=9e974	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-content/litespeed/js/78d0910c9858018735c87e4ddab332e3fa83.js	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:05:06	10758/10758	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2007%20Jul%202024%2006:09:06%20GMT	https://www.mynewshub.tv/wp-content/litespeed/js/990abceece65ad9d4d60765edc7d20e6.js?ver=0faff	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-content/litespeed/js/990abceece65ad9d4d60765edc7d20e6a39c.js	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:05:06	1312/1312	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2007%20Jul%202024%2006:09:06%20GMT	https://www.mynewshub.tv/wp-content/litespeed/js/cd4c106fa8b241d36ea2f6867ddfe7f1.js?ver=9bb70	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-content/litespeed/js/cd4c106fa8b241d36ea2f6867ddfe7f15ffb.js	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:05:06	7702/7702	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2007%20Jul%202024%2006:09:06%20GMT	https://www.mynewshub.tv/wp-content/litespeed/js/d67d54c06796a48216a51ec912b487ec.js?ver=9de9d	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-content/litespeed/js/d67d54c06796a48216a51ec912b487ec5649.js	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:05:06	2699/2699	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2007%20Jul%202024%2006:09:06%20GMT	https://www.mynewshub.tv/wp-content/litespeed/js/48df4111c8f8e46e16479e66dd4569a0.js?ver=4ff58	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-content/litespeed/js/48df4111c8f8e46e16479e66dd4569a0bddf.js	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:05:07	6132/6132	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2012%20Jun%202024%2003:17:47%20GMT	https://www.mynewshub.tv/wp-content/litespeed/js/c71d0803e86fd2ba900bbfcfe23be6fc.js?ver=9fdcd	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-content/litespeed/js/c71d0803e86fd2ba900bbfcfe23be6fc5089.js	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:05:07	1869/1869	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2007%20Jul%202024%2006:09:06%20GMT	https://www.mynewshub.tv/wp-content/litespeed/js/f6527cc8f466d89e34b86ff20dc18bcb.js?ver=6de6a	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-content/litespeed/js/f6527cc8f466d89e34b86ff20dc18bcb5c13.js	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:05:07	9696/9696	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2007%20Jul%202024%2006:09:06%20GMT	https://www.mynewshub.tv/wp-content/litespeed/js/e5e6b514cedfa782ea751e0f97d58e4d.js?ver=c6f30	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-content/litespeed/js/e5e6b514cedfa782ea751e0f97d58e4d6b90.js	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:05:07	388/388	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2008%20Jul%202024%2010:50:12%20GMT	https://www.mynewshub.tv/wp-content/litespeed/js/1d2834c521ab8cb2845008e01a68d447.js?ver=58742	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-content/litespeed/js/1d2834c521ab8cb2845008e01a68d4471d8b.js	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:05:08	87553/87553	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2021%20Nov%202023%2009:47:04%20GMT	https://www.mynewshub.tv/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-includes/js/jquery/jquery.minf43b.js	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:05:14	13577/13577	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2021%20Nov%202023%2007:10:40%20GMT	https://www.mynewshub.tv/wp-includes/js/jquery/jquery-migrate.min.js?ver=6.5.5	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-includes/js/jquery/jquery-migrate.minadc6.js	(from https://www.mynewshub.tv/2016/04/rosyam-terbit-8-buku-ustaz-kazim-elias/)
03:05:14	12396/12396	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Mar%202024%2021:32:42%20GMT	https://www.mynewshub.tv/wp-content/plugins/td-composer/legacy/Newspaper/assets/images/sprite/elements.png	C:/Dato'%20Ustaz%20kazim%20elias/BUKU/www.mynewshub.tv/wp-content/plugins/td-composer/legacy/Newspaper/assets/images/sprite/elements.png	(from https://www.mynewshub.tv/wp-content/litespeed/css/20d088d8c8225574e71d31b9b80e8458.css?ver=1091b)
